representants_id;denomination_client;identifiant_national_client;type_identifiant_national_client
41;CCMO MUTUELLE;780508073;SIREN
41;MUT UNION NATIONALE DES COMBATTANTS;784360661;SIREN
41;MUTUELLE COMPLEMENTAIRE D'ALSACE;778900027;SIREN
41;MUTUELLE DU PIC SAINT LOUP LA SCOLAIRE;443826144;SIREN
41;SOLID MUTUA ASS TRAVA INDEP SALAR FRANCE;781166293;SIREN
41;MUTUELLE GENERALE DES AFFAIRES SOCIALES;784301475;SIREN
41;MUTUELLE MIEUX ETRE;775659907;SIREN
41;BANQUE POPULAIRE MUTUALITE;429873706;SIREN
41;MUTUELLE DU GROUPE RATP;775671969;SIREN
41;MUTUELLE MEDICALE ET CHIRURGICALE ATLANTIQUE;781847975;SIREN
41;SOC MUTUALISTE INTERPROFESSIONNELLE;784669954;SIREN
41;REUNICA MUTUELLE;432836849;SIREN
41;CENTRE MUTUALISTE INTERPROFESSIONNEL;339420226;SIREN
41;M.B.A MUTUELLE;777749409;SIREN
41;SOC MUTUALISTE PERNOD;444269187;SIREN
41;MUTUELLE INTERGROUP D'ENTRAIDE;784275885;SIREN
41;MUTUELLE GOODYEAR DUNLOP FRANCE;391416591;SIREN
41;MUT ACCIDENTS CONFED GEN OEUVRES LAIQUES;331903757;SIREN
41;MUTUELLE INTERP LES MENAGES PREVOYANTS;785151689;SIREN
41;LES MUTUELLES ENSEMBLE;443756770;SIREN
41;AVENIR SANTE MUTUELLE;775671951;SIREN
41;MUTUELLES DU SOLEIL LIVRE II;782395511;SIREN
41;MUTUELLE INTERENTREPRISES DES CAVES;776744690;SIREN
41;MUT ASSUR PERSON EXTERIEUR SAL GPT AXA;333574390;SIREN
41;MUTAG;382556900;SIREN
41;MUTUELLE DU PERSONNEL DES PORTS DU DETROIT;432456788;SIREN
41;MUTUELLE LA FRATERNITE;443815196;SIREN
41;MUTUELLE LA MARSILLARGUOISE;350177226;SIREN
41;UNION PHILANTHROPIQUE ET FRATERNELLE;411962822;SIREN
41;MUTUELLE LA FRATERNELLE;776011330;SIREN
41;MUTUELLE SERVIR;311426811;SIREN
41;MUTUELLE MMH;784608754;SIREN
41;MUTUELLE GENERALE INTERPROFESSIONNELLE;437994205;SIREN
41;SOC MUT PERSONNEL DES MMA & SES FILIALES;352003180;SIREN
41;MUTUELLE SOLIDARITE AERONAUTIQUE;419542063;SIREN
41;SOCIETE MUTUALISTE LA CHOLETAISE;315519231;SIREN
41;AMELLIS MUTUELLES;775597768;SIREN
41;MUTUELLE GENERALE DE LA DISTRIBUTION;429211469;SIREN
41;MUTUELLE PERSONNELS CPAMIF ORGAN SOCIAUX;784394363;SIREN
41;MUTUELLE GENERALE DES ETUDIANTS DE L EST;783332448;SIREN
41;SOC MUTUALISTE LA FRATERNELLE;327202487;SIREN
41;MUTUELLE UNION DU COMMERCE ET DES SCOP;788108546;SIREN
41;CHORUM;784621419;SIREN
41;MUTUELLE LE LIBRE CHOIX;783747793;SIREN
41;MUTUELLE DE L'OISE AGENTS TERRITORIAUX;780508081;SIREN
41;MUTUELLE DE PREVOYANCE ET DE SANTE;432683787;SIREN
41;MUTUELLE DU PAYS HAUT;783303209;SIREN
41;MUTUELLE JURASSIENNE   MUTI;778396507;SIREN
41;CAISSE PREVOYANCE MULHOUSIENNE;775642598;SIREN
41;MUTUELLE PREVOYANCE INTERPROFESSIONNELLE;775659378;SIREN
41;GROUPE DES MUTUELLES INDEPENDANTES;783376270;SIREN
41;MUTUELLE FAMILIALE REGION DE FOURMIES;783623655;SIREN
41;MUTUELLE GENERALE PREVOYANCE SOCIALE;320377906;SIREN
41;MUTUELLE GANGEOISE;776001158;SIREN
41;MUTUELLE INTERPROFESSIONNELLE;776042327;SIREN
41;MUTUELLE AERONAUTIQUE BOUGUENAIS;342826575;SIREN
41;MUTUELLE LOU CLAPAS L'AVEYRONNAISE;443911342;SIREN
41;MUTUELLE SAINT AUBANNAISE;390998466;SIREN
41;SOLIDARITE RUR ET URBAINE ALSACE;778847301;SIREN
41;OCIANE;434243085;SIREN
41;MUTACITE;444042303;SIREN
41;MUTUELLE GENERALE EDUCATION NATIONALE;775685399;SIREN
41;CAISSE MUT PREV PERS COL TER HTE SAVOIE;776525610;SIREN
41;MUTAME TERRITOIRE DE BELFORT;344710991;SIREN
41;MGEN FILIA;440363588;SIREN
41;MUT AGENTS TERRITO MEMBRES EXTER NORMAND;780915898;SIREN
41;MUTUELLE GENERALE DE L'ECONOMIE DES FINANCES ET DE L INDUSTRIE;499982098;SIREN
41;MUTUELLE DES AFFAIRES ETRANGERES;775666332;SIREN
41;CDC MUTUELLE;784301434;SIREN
41;MUTUELLE CENTRALE FINANCES;302976568;SIREN
41;MUTUELLE NATIONALE TERRITORIALE MNT;775678584;SIREN
41;GROUPE AESIO;821965241;SIREN
41;VITTAVI;775584980;SIREN
41;MUTUELLE APREVA;775627391;SIREN
41;AVENIR MUTUELLE;302976592;SIREN
41;ADREA MUTUELLE;311799878;SIREN
41;EOVI MCD MUTUELLE;317442176;SIREN
41;MUTUELLE DES ELUS LOCAUX;388887259;SIREN
41;MUTUELLE UNEO;503380081;SIREN
41;MUTUELLE GENERALE DE LA POLICE;775671894;SIREN
41;MUTUELLE VIASANTE;777927120;SIREN
41;MUTUELLE NAT HOSPIT PROF SANTE SOCIAL;775606361;SIREN
41;MATMUT MUTUALITE;775701485;SIREN
41;LA MUTUELLE GENERALE;775685340;SIREN
41;MUTUEL NATION FONCT COLLECT TERRITORIALE;784442899;SIREN
41;MUTUELLE DU PERSONNEL IBM;391346236;SIREN
41;MUTUELLE NATIONALE PERSONNELS AIR FRANCE;379718653;SIREN
41;APIVIA MUTUELLE;775709710;SIREN
41;MACIF-MUTUALITE;779558501;SIREN
41;MUTUELLE DE PREVOYANCE DU PERSONNEL DU GROUPE MACIF;443172507;SIREN
41;HARMONIE MUTUELLES;479834012;SIREN
41;HARMONIE MUTUELLE;538518473;SIREN
41;MUTUELLE DU GROUPE BNP PARIBAS;784410847;SIREN
41;HARMONIE FONCTION PUBLIQUE;790314017;SIREN
41;MUTUELLE DU CHU HOPITAUX DU PUY DE DOME;347391948;SIREN
41;MUTUELLE GROUPE LA DEPECHE DU MIDI COMPL SANTE;391322849;SIREN
41;PAVILLON PREVOYANCE;442978086;SIREN
41;MUTUELLE DE SAUVETERRE DE GUYENNE;443781273;SIREN
41;UNION DES TRAVAILLEURS DE CASTELJALOUX;443647623;SIREN
41;MUTUELLE SAINT MARTIN DE LESPARRE;443645015;SIREN
41;UNION MUT ST PIERRE ET ST LOUIS DE CEZAC;443590880;SIREN
41;LA SOLIDARITE D AQUITAINE;781848221;SIREN
41;MUTUELLE ST JEAN BAPTISTE DE BLASIMON;443613716;SIREN
41;LA FRATERNELLE MOULONNAISE;443627054;SIREN
41;LA FRATERNELLE CANAULAISE;443668132;SIREN
41;SAINT JOSEPH UNION LANGOIRAN LE TOURNE;443591888;SIREN
41;MUTUELLE ST LAURENT MEDOC;443608112;SIREN
41;LA TOLERANCE;443646914;SIREN
41;MUTUELLE ST QUENTIN - ST ROMAIN;782003495;SIREN
41;FEDERAT MUTUALISTE INTERDEP REG PARISIEN;775662869;SIREN
41;MUTUELLE GENERALE SANTE;785476003;SIREN
41;SOC MUTUAL INTERPROF REGION SUD EST PARI;785721671;SIREN
41;MUTUELLE DE PONTOISE;333212561;SIREN
41;MUTUELLE CIVILE DE LA DEFENSE;784621476;SIREN
41;MUTUELLE DES CHAMBRES COMMERCE INDUSTRIE;784718355;SIREN
41;CAISSE NATIONALE MUTUALISTE PREVOYANCE SANTE;784492100;SIREN
41;MUTUELLE DU PERSONNEL GPE SOC GEN;784410805;SIREN
41;MUTUELLE UMC;529168007;SIREN
41;MUTUELLE VALEO;784718397;SIREN
41;MUTUELLE DE NATIXIS;784312860;SIREN
41;MUTUELLE DU PERSONNEL DE LA MUTUALITE FRANCILIENNE;442763595;SIREN
41;MUTUELLE GEODIS;442930939;SIREN
41;MUTUELLE CYBELE SOLIDARITE;443885355;SIREN
41;MUTUELLE FACOM;444060099;SIREN
41;MUTUELLE DES CLERCS ET EMPLOYES NOTAIRE;784338618;SIREN
41;MUTUELLE KLESIA SAINT GERMAIN;344033360;SIREN
41;SOC MUT AUTEURS COMPOS EDITEURS MUSIQUE;784410771;SIREN
41;FEDERATION DES MUTUELLES DE FRANCE;784411068;SIREN
41;MALAKOFF MEDERIC MUTUELLE;784718256;SIREN
41;MUTUELLE INTERIALE;775685365;SIREN
41;LA MUTUELLE INTERIALE ENTREPRISES ET EXPATRIES;784647323;SIREN
41;SUD-OUEST MUTUALITE;777169079;SIREN
41;UNION DE REPRESENTATION DES MEMBRES ASSOCIES;487808305;SIREN
41;GRAND EST MUTUELLE DITE RADIANCE GROUPE HUMANIS GRAND EST;483747333;SIREN
41;MUTUELLE RENAULT;775722655;SIREN
41;MUTUELLE DE L'INDUSTRIE DU PETROLE;775671902;SIREN
41;MUTUELLE HUMANIS NATIONALE;339358681;SIREN
41;UNION NATIONALE MUTUELLES D' ENTREPRISES;414111930;SIREN
41;MUTUELLE ENTREPRISES SCHNEIDER ELECTRIC;390820058;SIREN
41;MUTAERO;776950610;SIREN
41;MUTUELLE EPC;391399326;SIREN
41;SOC MUT PERSO ACTIF RETRAITE LA MARQUE;390550986;SIREN
41;SOCIETE MUTUALISTE INTER ENTREPRISES;407879709;SIREN
41;MUTUELLE D'OUEST FRANCE;390730893;SIREN
41;MUTUELLE AEROSPATIALE SOGERMA;431733732;SIREN
41;BPCE MUTUELLE;776466963;SIREN
41;MUTUELLE LA FRANCE MARITIME;413423005;SIREN
41;CAISSE PREV PERS PORT AUTONOME BORDEAUX;781847983;SIREN
41;MFTSV;330929845;SIREN
41;MUTUELLE CITRAM;781848239;SIREN
41;MUTUELLE DU PERSONNEL DES AGF;442882411;SIREN
41;MUTUELLE ENTRAIDE MUTUALITE FRANCAISE;438804312;SIREN
41;MUTUELLE INDUS AERONAUT SPATIAL CONNEXES;785280884;SIREN
41;LA FRATERNELLE MUTUELLE INTERENTREPRISES;302999115;SIREN
41;MUT PERSO ORGAN SOCIA SIMIL REG TOULOUSE;776950602;SIREN
41;MUTUELLE ENTREPRISE UGINE GUEUGNON N°341;778588111;SIREN
41;MUTUELLE NATIONALE PERSO ETS MICHELIN;382046464;SIREN
41;MUTUELLE FAMILIALE  ALSTHOM RATEAU;341020667;SIREN
41;MUTUELLE SOCIETE MARSEILLAISE CREDIT;344756358;SIREN
41;SOC MUTUALISTE CHIRURGIEN COMPLEMENT BDF;775657125;SIREN
41;MUTUELLE SANTE EIFFAGE ENERGIE;391526225;SIREN
41;MUTUELLE METIERS ELECTRONIQUE INFORMATI;391399052;SIREN
41;MUTUELLE FAMILIALE;784442915;SIREN
41;IDENTITES MUTUELLE;379655541;SIREN
41;LA MUTUELLE DE BAGNEAUX;444205769;SIREN
41;MUTUELLE GENERALE DES CHEMINOTS;775678550;SIREN
41;LA MUTUELLE AUDIENS DE LA PRESSE, DU SPECTACLE ET DE LA COMMUNICATION;775659923;SIREN
41;MUTUELLE 403;781166210;SIREN
41;LA MUTUELLE DES ETUDIANTS;431791672;SIREN
41;MUTUELLE DU MINISTERE DE LA JUSTICE;775657521;SIREN
41;TERRITORIA MUTUELLE;483041307;SIREN
41;MUTUELLE NATIONALE DES SAPEURS POMPIERS DE FRANCE;776949760;SIREN
41;MUTUELLE DES HOPITAUX DE LA VIENNE;314685835;SIREN
41;LA PREVOYANCE ARTISANALE COM SALARIALE;778868513;SIREN
42;ESPACE COOPERATIVE;970500476;SIREN
42;EURO PISCINE SERVICES;395136237;SIREN
42;EX&CO;389766809;SIREN
42;SCM SOCIETE COOPERATIVE DU MEUBLE;450107537;SIREN
42;MONSIEUR JARDINAGE;330827171;SIREN
42;ACTURA;325973626;SIREN
42;EDRA;447610155;SIREN
42;GASEL;682020052;SIREN
42;GROUPEMENT DES INSTALLATEURS FRANCAIS;068500628;SIREN
42;HEXA PLUS SANTE;412837262;SIREN
42;GADOL OPTIC 2000;326980018;SIREN
42;ALKOR;775663453;SIREN
42;J AIME MON COURTIER;823831672;SIREN
42;COMPAGNIE DES ARCHITECTEURS;329060560;SIREN
42;L'ADRESSE DES CONSEILS IMMOBILIERS;423122753;SIREN
42;ORFI FRANCE;311701080;SIREN
42;SOCIETE COOPERATIVE DES COURTIERS D'ASSURANCE S C C A;433883089;SIREN
42;SOC COOPE RENOVATION EQUIPEMENT COMMERCE;652048562;SIREN
42;UNION DIFFUS INFORM FUNERAIRE EUROPEENNE;384721619;SIREN
42;COOPERATIVE DES GOLFS INDEPENDANTS;827715665;SIREN
42;SPORT 2000 FRANCE;421925918;SIREN
42;AXENERGIE;452831860;SIREN
42;BIGMAT FRANCE;321191975;SIREN
42;CARRELIA DEVELOPPEMENT;802543959;SIREN
42;GROUPE INTERSPORT;964201149;SIREN
42;ITM ENTREPRISES SA;722064102;SIREN
42;STARTER LES NOUVEAUX DISQUAIRES;398465286;SIREN
42;SA COOPERATIVE D'OPTICIENS LUNETIERS;788412161;SIREN
42;SOCIETE POUR L'APPROVISIONNEMENT, LA PROMOTION ET LES ETUDES COMMERCIALES;301940276;SIREN
42;FRANCE MATERNITE;466200391;SIREN
42;S.C.H.C. (SOCIETE COOPERATIVE DES HOTELS CITOTEL);513477760;SIREN
42;ENTENTE PROF SPECIALISTES ENF;457207249;SIREN
42;COMPTOIR FRANCAIS DE LA QUINCAILLERIE;325880888;SIREN
42;EK FRANCE SARL;384048294;SIREN
42;EUROPEENNE D HOTELLERIE;328179726;SIREN
42;GENERALE D EXPANSION;301894630;SIREN
42;UNIFRANCE;667280366;SIREN
42;ATOL;305219859;SIREN
42;COOPERATIVE PARFUMEURS PASSION BEAUTE;412652679;SIREN
42;SOCIETE D'ACHATS PHOTO CINE;582087326;SIREN
42;KRYS GROUP SERVICES;421390188;SIREN
42;SYNALIA;582084224;SIREN
42;ENTENDRE;481855419;SIREN
42;SELECTOUR AFAT ENTREPRISE;392715801;SIREN
42;GROUPEMENT DES LIBRAIRES DE BANDE DESSINEE;404386898;SIREN
42;SA COOPERATIVE EUROPECHE;351958897;SIREN
42;CENTRALE EUROPEENNE DE DISTRIBUTION - C10;414229450;SIREN
42;MAPOTEL SA;319641551;SIREN
42;ANWR-GARANT FRANCE;382464402;SIREN
42;SOCIETE COOPERATIVE FINANCIERE ET DE DEVELOPPEMENT ECF;522189141;SIREN
42;COOPERATIVE U ENSEIGNE;304602956;SIREN
42;ASS CENTR DISTRIBUT E LECLERC;784413486;SIREN
42;SOCIETE ANONYME COOPERATIVE GIPHAR;310173968;SIREN
42;ASTERA;570501551;SIREN
42;GIROPHARM;383574654;SIREN
42;BIOMONDE SOLIDARITE;503456006;SIREN
42;GROUPE WELCOOP;754801348;SIREN
43;SYNDICAT NATIONAL DES DISTRIB;784578411;SIREN
45;UNION ENTREPRENEURS D'AFFINAGE DE L'EAU;439818493;SIREN
51;BOULANGER;347384570;SIREN
51;SERCA;325079457;SIREN
51;GENERALE DE TELEPHONE;437723844;SIREN
51;HOIST GROUP HOLDING FRANCE;493588750;SIREN
51;CONNEXION;327822391;SIREN
51;CENTRALE D ACHAT UBALDI;392108932;SIREN
51;RESEAU CLUBS BOUYGUES TELECOM;423032598;SIREN
51;DARTY HOLDINGS;531295285;SIREN
51;PULSAT;348443292;SIREN
51;AVENIRDIRIGEANT;804356004;SIREN
51;CENTRALE PRO;320497712;SIREN
51;GROUPE FNAC;055800296;SIREN
52;SYND RETR TRAIT AMIANTE AUT POLLUANTS;481069631;SIREN
52;COMITE SALINES FRANCE;784669665;SIREN
52;CINOV FIDI DIAGNOSTIQUE;489305912;SIREN
55;HISTOIRE & PATRIMOINE;480309731;SIREN
55;TAGERIM;451010490;SIREN
58;FONCIERE DES REGIONS SGP;511431611;SIREN
58;FONCIERE MAGELLAN;521913772;SIREN
58;LASALLE INVESTMENT MANAGEMENT;399213263;SIREN
58;NOVAXIA ASSET MANAGEMENT;802346551;SIREN
58;PERIAL ASSET MANAGEMENT;775696446;SIREN
58;SOCIETE FINANCIERE DE DEVELOPPEMENT DE L AGGLOMERATION D EVRY;338826332;SIREN
58;VOISIN;310057625;SIREN
58;KEYS REIM;818520611;SIREN
58;APPART INVEST GESTION;822396040;SIREN
58;AVIVA INVESTORS REAL ESTATE FRANCE SGP EN ABREGE AIREF SGP;810423392;SIREN
58;COLLIERS INTERNATIONAL INVESTMENT & ASSET MANAGEMENT;538013822;SIREN
58;SA DELTAGER;378684914;SIREN
58;IMMOVALOR GESTION;328398706;SIREN
58;INOVALIS;420780835;SIREN
58;SEEFAR REIM;789862463;SIREN
58;GLAD PATRIMOINE;814238879;SIREN
58;AMUNDI IMMOBILIER;315429837;SIREN
58;ATLANTIQUE GERANCE;342762176;SIREN
58;CORUM ASSET MANAGEMENT;531636546;SIREN
58;ELEUSIS CAPITAL;801237595;SIREN
58;PRIMONIAL REAL ESTATE INVESTMENT MANAGEMENT;531231124;SIREN
58;SOCIETE FORESTIERE DE LA CAISSE DES DEPOTS ET CONSIGNATIONS;322019365;SIREN
58;PIERRE 1ER GESTION;813903390;SIREN
58;OFI PIERRE;824539407;SIREN
58;DTZ INVESTORS REIM;827529520;SIREN
58;RAISE R.E.I.M.;829128875;SIREN
58;SCAPRIM REIM;829233907;SIREN
58;BAGAN AM;519347850;SIREN
58;FONCIERE ET IMMOBILIERE DE PARIS SARL;672045143;SIREN
58;FONCIERES & TERRITOIRES;412374894;SIREN
58;FOREST INVEST;518670310;SIREN
58;FREO IMMO;501897516;SIREN
58;MATA CAPITAL;814170148;SIREN
58;ATREAM;503740433;SIREN
58;ADYTON;487768574;SIREN
58;HSBC REIM (FRANCE);722028206;SIREN
58;GROUPE PANHARD;482000510;SIREN
58;HERACLES GESTION;814061321;SIREN
58;J.P. MORGAN ASSET MANAGEMENT REAL ESTATE FRANCE SAS;522825199;SIREN
58;TWENTY FIRST CAPITAL;534017447;SIREN
58;LA FRANCAISE REAL ESTATE MANAGERS;399922699;SIREN
58;UNOFI-GESTION D'ACTIFS;347710824;SIREN
58;A PLUS FINANCE;420400699;SIREN
58;BEAUVAU CAPITAL;539802173;SIREN
58;BNP PARIBAS REAL ESTATE INVESTMENT MANAGEMENT FRANCE;300794278;SIREN
58;BOLTON INVESTMENT MANAGEMENT (BIM);793343443;SIREN
58;CBRE GLOBAL INVESTORS FRANCE SGP;532383585;SIREN
58;CM CCIC SCPI GESTION;348860339;SIREN
58;CILOGER;329255046;SIREN
58;EURYALE ASSET MANAGEMENT;518574033;SIREN
58;FIDUCIAL GERANCE;612011668;SIREN
58;FONCIA PIERRE GESTION;642037162;SIREN
58;GROUPAMA GAN REIM;808252506;SIREN
58;HALIEUTIS PARTNERS;535081483;SIREN
58;HARVESTATE ASSET MANAGEMENT;488134495;SIREN
58;INTER GESTION;345004436;SIREN
58;LAFAYETTE GESTION;795278951;SIREN
58;LB PASSET MANAGEMENT;490774775;SIREN
58;MERCATENA GESTION;792408783;SIREN
58;OREIMA;498619188;SIREN
58;PAREF GESTION;380373753;SIREN
58;ROCKSPRING PROPERTY INVESTMENT MANAGERS FRANCE SAS;790862403;SIREN
58;ROHAN INVESTISSEMENT;518811468;SIREN
58;SOCIETE DE GESTION PATRIMONIALE EN IMMOBILIER;322982075;SIREN
58;STAM FRANCE INVESTMENT MANAGERS SAS;502099922;SIREN
58;SWISS LIFE REIM (FRANCE);499320059;SIREN
58;TISHMAN SPEYER MANAGEMENT OPCI;499385979;SIREN
58;URBAN PREMIUM;521473017;SIREN
58;MIDI 2 I;487674731;SIREN
58;NORMANDIE REIM;814890968;SIREN
58;FIMINCO REIM;801249673;SIREN
58;V PATRIMOINE;818854739;SIREN
58;EMERIGE CAPITAL;821763240;SIREN
58;ROCHE DUBAR ET ASSOCIES;394797393;SIREN
58;VICTOIRES HAUSSMANN SGP;812965168;SIREN
75;APEC;753993542;SIREN
75;ALILA PROMOTION;451283600;SIREN
75;FEDERAT ECOLE SUPER INGENIEURS CADRES;308185081;SIREN
75;ORDRE NATIONAL DES MEDECINS;784302846;SIREN
80;ALINEA;345197552;SIREN
80;SOC EUROPEENNE AGENCEMET SEA;401425517;SIREN
80;BOCONCEPT  RETAIL FRANCE SARL;392314779;SIREN
80;BUT INTERNATIONAL;722041860;SIREN
80;CAMIF MATELSOM;402467120;SIREN
80;GROUPEMENT MOBILIER DE FRANCE;339487654;SIREN
80;CHANTEMUR;434029039;SIREN
80;CONFORAMA FRANCE;414819409;SIREN
80;DECORATEURS ET EBENISTES DE FRANCE;352525091;SIREN
80;SOCIETE D'EXPLOITATION RAPP;562038216;SIREN
80;FRANCE LITERIE EXPANSION;519828701;SIREN
80;GAUTIER FRANCE;414874248;SIREN
80;GROUPEMENT ET RECHERCHE EN AMEUBLEMENT;326615606;SIREN
80;HABITAT FRANCE;389389545;SIREN
80;HOME CONCEPT GROUP;539424879;SIREN
80;DECOR HEYTENS FRANCE;967505751;SIREN
80;MEURAMA FRANCE;537220147;SIREN
80;MEUBLES IKEA FRANCE;351745724;SIREN
80;KERIA;324904267;SIREN
80;SODIPRAM;392843066;SIREN
80;LA HALLE AU SOMMEIL DEVELOPPEMENT - H.S.D.;499245512;SIREN
80;LAURIE LUMIERES;325635266;SIREN
80;CONFORT DECOR;515020345;SIREN
80;ROCHE BOBOIS GROUPE;327787438;SIREN
80;SOC ACHAT GESTION AMEUBLEMENT;731880332;SIREN
80;SCHMIDT GROUPE;326784709;SIREN
80;STORY FRANCE;345185151;SIREN
80;UNION COMMERCIALE EQUIPEMENT MOBILIER;421118910;SIREN
80;GROUP EUROP FINANC ETUDES COMMERCIALES;322045683;SIREN
80;IDEAL HOME CONCEPT (I.H.C);752386235;SIREN
80;FIRST SERVICE;352646822;SIREN
80;STAMP;402716070;SIREN
80;XXL COMPANY;507401529;SIREN
80;TAPIS SAINT MACLOU;470500943;SIREN
82;ZACK;820429694;SIREN
82;INSTITUT DE L'ECONOMIE CIRCULAIRE;790867493;SIREN
82;SRT FRANCE;808609648;SIREN
82;RCUBE;801792359;SIREN
82;FEDER NAT COLLECT CONCED REGIE;775666100;SIREN
82;EMTRANSIT;845133800;SIREN
90;DEMOCRATIE OUVERTE;803774033;SIREN
90;MATRICE ASSOCIATION;822827515;SIREN
90;FRENCH ASSOCIATION FOR CIVIC EDUCATION & PARTICIPATION;791928534;SIREN
90;CLUB DES JEUNES ACTIFS DEMOCRATE;528468838;SIREN
90;COMITE COORDINATION DENTAIRE;310710595;SIREN
90;SYND NAT TRANS PROD NATUREL CULTURE BIO;453150641;SIREN
90;UNION NATIONALE ENTREPRENEURS DU PAYSAGE;303970156;SIREN
90;FEDERATION FRANCAISE DES DIABETIQUES;784578528;SIREN
90;AQUIMER;424482263;SIREN
90;SYND FEDERATION PROFESS PISCINE FPP;329596571;SIREN
90;ADMICAL ASS;323752725;SIREN
90;ALUMINIUM FRANCE;502934029;SIREN
90;RIO TINTO FRANCE S.A.S;562095166;SIREN
90;COMILOG DUNKERQUE;345308936;SIREN
90;MSSA;410219042;SIREN
90;FERROPEM;642005177;SIREN
90;TRIMET FRANCE;519029573;SIREN
90;FERROGLOBE MANGANESE FRANCE;378288989;SIREN
90;ARKEMA;445074685;SIREN
90;KEM ONE;538695040;SIREN
94;SAUR;339379984;SIREN
94;VINCI CONSTRUCTION FRANCE;380448944;SIREN
94;SECHE ENVIRONNEMENT;306917535;SIREN
94;OTV;433998473;SIREN
94;SAS SOGEPROM ENTREPRISES;331384701;SIREN
94;CARREFOUR PROPERTY FRANCE;775632169;SIREN
97;UNION NATIONALE DES DETAILLANTS EN FRUITS ET LEGUMES;495174393;SIREN
97;SYNDICAT NATIONAL DES DISTRIBUTEURS SPECIALISES DE PRODUITS BIOLOGIQUES, DIETETIQUES ET COMPLEMENTS ALIMENTAIRES;812832988;SIREN
104;NESTE OYJ;H421275507;HATVP
104;DELIVEROO FRANCE SAS;810365817;SIREN
104;FERRERO FRANCE;602018897;SIREN
104;KINGFISHER FRANCE;300500766;SIREN
104;FERRERO FRANCE COMMERCIALE;803769827;SIREN
104;SA EAUX MINERALES EVIAN;797080850;SIREN
104;NUTRICIA NUTRITION CLINIQUE SAS;451229306;SIREN
104;GILEAD SCIENCES;391360971;SIREN
104;BLEDINA;301374922;SIREN
104;DANONE PRODUITS FRAIS FRANCE;672039971;SIREN
104;STARBUCKS COFFEE FRANCE;445330103;SIREN
104;EBAY FRANCE;432778108;SIREN
114;L'OREAL FRANCE;511490856;SIREN
114;HEINEKEN ENTREPRISE;414842062;SIREN
114;BRASSERIES DE BOURBON;310864012;SIREN
114;GROUPE BABILOU;452427057;SIREN
114;POCHET;433956414;SIREN
115;BECTON DICKINSON FRANCE;056501711;SIREN
115;GRTGAZ;440117620;SIREN
115;BAYER HEALTHCARE SAS;706580149;SIREN
115;DBV TECHNOLOGIES;441772522;SIREN
115;EVOLEN;534585419;SIREN
115;FEDER ENTR INDUST COMM INTERN MECANIQ;784311854;SIREN
115;ENGIE;542107651;SIREN
115;AIRBUS DEFENCE AND SPACE SAS;393341516;SIREN
115;IPSEN PHARMA;308197185;SIREN
115;NOVARTIS PHARMA SAS;410349070;SIREN
115;PFIZER;433623550;SIREN
115;RTE RESEAU DE TRANSPORT D'ELECTRICITE;444619258;SIREN
115;SANOFI-AVENTIS GROUPE;403335938;SIREN
115;SODEXO EN FRANCE;310923008;SIREN
115;SYNGENTA FRANCE SAS;443716832;SIREN
115;TECHNICOLOR;333773174;SIREN
115;TRANSGOURMET OPERATIONS;433927332;SIREN
115;HTH NETWORK ET PUBLICS AFFAIRS;534504444;SIREN
115;UNION INTER DES CHEMINS FER;784601841;SIREN
115;NATIONAL DIRECTEURS FINANC CONTR GESTION;383224045;SIREN
115;LES ENTREPRISES DU MEDICAMENT;784668543;SIREN
117;FDSEA Cotes d'Armor (22);339078784;SIREN
117;SYNDICAT FDSEA;429565005;SIREN
117;FDSEA ILLE ET VILAINE;777749045;SIREN
117;FDSEA DU MORBIHAN;777907601;SIREN
118;KORIAN;447800475;SIREN
118;TRAITEMENT INDUSTRIEL RESIDUS URBAINS;334303823;SIREN
118;MIDI PICARDIE INFORMATIQUE HOSPITALIERE;183100213;SIREN
118;KEOLIS;552111809;SIREN
118;QWANT;532867256;SIREN
118;AFT;775692015;SIREN
118;ASS FRANCAISE DES WAGONS DE PARTICULIERS;784178618;SIREN
118;ART LUDIQUE LE MUSEE;793436908;SIREN
118;CAMELOT PROPERTY PROTECTION;529615551;SIREN
118;CAISSE ASSURANCE VIEILLESSE PHARMACIE;784338881;SIREN
118;ASS CONFERENCE DES GRANDES ECOLES;429580368;SIREN
118;AMADEUS;344496252;SIREN
118;FRANCE BREVETS;531129195;SIREN
118;ASSO FRANCAISE D'EPARGNE ET DE RETRAITE;399030535;SIREN
118;AGROSOLUTIONS;532260379;SIREN
118;FED FSE IND CHARCUTERIE TRAIT TRANS VIAN;784357725;SIREN
118;ASS DE MOYENS KLESIA;752610147;SIREN
118;NOVO NORDISK;451356992;SIREN
118;LABORATOIRES ALCON;652009044;SIREN
118;ALSTOM TRANSPORT SA;389191982;SIREN
118;NUTRIXO;420950875;SIREN
118;ASSOCIATION DES BRASSEURS DE FRANCE;775671654;SIREN
118;PHARMA EXPRESS;815031463;SIREN
118;PHILIP MORRIS FRANCE;712054014;SIREN
118;PRO SERVICES CONSULTING;530543263;SIREN
118;REGIE AUTONOME DES TRANSPORTS PARISIENS;775663438;SIREN
118;SANOFI-AVENTIS GROUPE;403335938;SIREN
118;SECURIMUT;487899148;SIREN
118;FEDERATION DES ENTREPRISES DE PORTAGE SALARIAL;822629382;SIREN
118;CREDIT FONCIER DE FRANCE;542029848;SIREN
