action_representation_interet_id;activite_id;observation
601;601;Alerter les parlementaires quant aux risques d'affaiblissement du niveau de sécurité incendie pour nos concitoyens dans le cadre nouveau des constructions bâtimentaires issus de l'article 26 du projet de loi ESSOC
602;602;Alerter le le Ministre de l'Intérieur et ses services quant aux risques d'affaiblissement du niveau de sécurité incendie pour nos concitoyens dans le cadre nouveau des constructions bâtimentaires issus de l'article 26 du projet de loi ESSOC 
603;603;
604;604;
605;605;
606;606;
607;607;
608;608;
609;609;
610;610;En particulier lors de la loi EGAlim
611;611;
612;612;
613;613;
614;614;
615;615;
616;616;
617;617;
618;618;
619;619;
620;620;
621;621;
622;622;
623;623;
624;624;
625;625;
626;626;
627;627;
628;628;
629;629;
630;630;Présentation par le biais de rencontres et de courriels, de propositions de réforme du système de santé portant sur le rôle du médecin généraliste, le rôle des experts et la place des patients dans les processus d'évaluation des médicaments. Ces propositions ont vocation à susciter le débat et à faire réagir les pouvoirs publics en vue d'une éventuelle réforme du système de santé.
631;631;
632;632;Présentation par le biais d'évènement, de rencontres et de courriels, de propositions de réforme du système de santé portant sur le rôle du médecin généraliste, le rôle des experts et la place des patients dans les processus d'évaluation des médicaments. Ces propositions ont vocation à susciter le débat et à faire réagir les pouvoirs publics en vue d'une éventuelle réforme du système de santé. Ces propositions ont été portées auprès de membres du parlement ou de leurs assistants.
633;633;
634;634;
635;635;
636;636;
637;637;
638;638;Les principaux sujets abordés sur les procédures douanières, l'économie collaborative, l'intelligence artificielle, la numérisation des PME TPE
639;639;
640;640;
641;641;
642;642;
643;643;
644;644;
645;645;
646;646;
647;647;
648;648;
649;649;"Faire en sorte que l'interprofession soit un référent pour publier des indicateurs de coûts de production; introduire une nouvelle mission régalienne aux interprofessions : l'arbitrage entre opérateurs économique
"
650;650;
651;651;"Demande de réduction de l'habilitation du gouvernement à 3 mois, introduire la notion de ""prix abusivement bas dans cette ordonnance; encadrer toutes les promotions et pas seulement celles des marques nationales
"
652;652;
653;653;
654;654;
655;655;
656;656;
657;657;
658;658;
659;659;
660;660;
661;661;
662;662;
663;663;
664;664;
665;665;
666;666;
667;667;
668;668;
669;669;Transmettre des suggestions
670;670;"L'objet des activités est de présenter :
- Qwant et sa proposition de valeurs/technologies : éthique, protection des données personnelles et neutralité
- les moteurs recherche verticaux proposés par Qwant :
-- Qwant Junior, moteur de recherche sécurisé pour les enfants de 6 à 12 ans
-- Qwant Music, moteur de recherche dédié à la musique
-- Qwant Games, moteur de recherche dédié à l'univers des jeux vidéos"
671;671;
672;672;
673;673;
674;674;
675;675;
676;676;
677;677;
678;678;
679;679;
680;680;
681;681;
682;682;
683;683;
684;684;
685;685;"Préfets du Tarn et du Tarn et Garonne
Présidents des Conseils départementaux du Tarn et Tarn et Garonne
Conseillers départementaux
Directeur DDT Tarn
"
686;686;"Préfet du Tarn
Directeur de la DDT du Tarn + service agricole
DDSCPP
Président du Conseil départemental du Tarn
"
687;687;Préfet du Tarn + Directeur de la DDT du Tarn + services agricoles de la DDT 81
688;688;"Préfet du Tarn
Directeur de la DDT du Tarn + service agricole
Président du Conseil Départemental
Les 2 sénateurs tarnais
Les 3 députés tarnais
Le Directeur de la DRAAF Occitanie
Le Directeur de la DREAL Occitanie
Le Préfet de région
"
689;689;"Préfet du Tarn
Directeur de la DDT du Tarn + service agricole
Président du Conseil Départemental
Les 2 sénateurs tarnais
Les 3 députés tarnais
Le Directeur de la DRAAF Occitanie
Le Directeur de la DREAL Occitanie
Le Préfet de région
L'association des maires du Tarn
"
690;690;"Préfet du Tarn
Directeur de la DDT du Tarn + service agricole
Président du Conseil Départemental
Les 2 sénateurs tarnais
Les 3 députés tarnais
"
691;691;"Le Préfet du Tarn
Les 2 sénateurs tarnais
Les 3 députés tarnais
"
692;692;"Préfet du Tarn
Directeur de la DDT du Tarn + service agricole
Président du Conseil Départemental
Les 2 sénateurs tarnais
Les 3 députés tarnais
Directeur DGFIP
"
693;693;"Préfet du Tarn
Directeur de la DDT du Tarn + service agricole
Président Féfération Départementale des chasseurs
"
694;694;"Préfet du Tarn
Directeur de la DDT du Tarn + service agricole
Syndicats de rivières
"
695;695;
696;696;
697;697;
698;698;
699;699;
700;700;
701;701;
702;702;
703;703;
704;704;
705;705;
706;706;
707;707;
708;708;"Réunions diverses ; Envoi d'une note ; Rencontres avec des think-tanks et associations"
709;709;
710;710;
711;711;
712;712;
713;713;
714;714;
715;715;
716;716;
717;717;
718;718;
719;719;
720;720;
721;721;
722;722;
723;723;
724;724;Réunions diverses, Envois de mails et appels
725;725;
726;726;
727;727;
728;728;
729;729;
730;730;
731;731;
732;732;
733;733;
734;734;
735;735;
736;736;
737;737;Envois de mails et appels
738;738;
739;739;"Réunions diverses ; Envois de mails et appels ; Envoi d'une note ; Rencontre avec des organisations internationales"
740;740;
741;741;
742;742;
743;743;
744;744;
745;745;"Envois de mails et appels ; Envoi d'une note ; Organiser une audition"
746;746;"Réunions diverses ; Envois de mails et appels "
747;747;
748;748;
749;749;
750;750;
751;751;
752;752;
753;753;
754;754;
755;755;
756;756;
757;757;
758;758;
759;759;Envois de mails et appels
760;760;
761;761;
762;762;
763;763;
764;764;
765;765;
766;766;"Réunions diverses ; Envois de mails et appels ; Envoi d'une proposition d'amendement ; Envoi d'une note ; Rencontres avec des think-tanks et associations"
767;767;
768;768;
769;769;
770;770;Réunions diverses, Envois de mails et appels, Envoi de propositions d'amendements, Envoi d'une note
771;771;
772;772;
773;773;
774;774;
775;775;envoie de mails et appels
776;776;
777;777;envois de mails et appels, envoi d'une note, envoi de propositions d'amendements
778;778;
779;779;Envois de mails et appels
780;780;
781;781;
782;782;
783;783;
784;784;
785;785;
786;786;
787;787;
788;788;
789;789;
790;790;
791;791;
792;792;
793;793;
794;794;
795;795;
796;796;
797;797;
798;798;
799;799;
800;800;
801;801;
802;802;
803;803;
804;804;
805;805;
806;806;
807;807;
808;808;
809;809;
810;810;
811;811;
812;812;
813;813;
814;814;
815;815;
816;816;
817;817;
818;818;
819;819;
820;820;
821;821;
822;822;
823;823;
824;824;
825;825;"Envois de mails et appels ; Envoi d'une note ; Organiser une audition"
826;826;
827;827;
828;828;
829;829;
830;830;
831;831;
832;832;
833;833;
834;834;
835;835;
836;836;
837;837;
838;838;
839;839;
840;840;
841;841;
842;842;
843;843;
844;844;
845;845;
846;846;
847;847;
848;848;
849;849;
850;850;Organisation d'une audition en amont de la remise d'un rapport parlementaire
851;851;
852;852;
853;853;"Mails et appels ; réunions diverses ;  proposition d'interpellation lors d'une audition au Parlement"
854;854;"Mails et appels, réunions diverses ; "
855;855;"Mails et appels ; réunions diverses ;  proposition d'interpellation lors d'une audition au Parlement"
856;856;Mails et appels, organisation d'un événement, communiqué de presse 
857;857;
858;858;
859;859;
860;860;
861;861;
862;862;
863;863;
864;864;
865;865;
866;866;
867;867;
868;868;
869;869;
870;870;
871;871;
872;872;
873;873;
874;874;
875;875;
876;876;
877;877;"Mails et appels,organisation d'un événement ; communiqué de presse "
878;878;
879;879;Réunions diverses, mails et appels, proposition d'interpellation lors d'une audition au Parlement
880;880;
881;881;"Envoi de mails et appels, réunions diverses ; "
882;882;
883;883;
884;884;envoi de mails et appels
885;885;
886;886;
887;887;
888;888;
889;889;
890;890;
891;891;
892;892;
893;893;
894;894;
895;895;
896;896;
897;897;
898;898;
899;899;
900;900;
901;901;
902;902;
903;903;
904;904;
905;905;
906;906;
907;907;
908;908;
909;909;
910;910;
911;911;
912;912;
913;913;
914;914;
915;915;
916;916;
917;917;
918;918;
919;919;
920;920;
921;921;
922;922;
923;923;
924;924;
925;925;
926;926;
927;927;
928;928;
929;929;
930;930;
931;931;
932;932;
933;933;
934;934;
935;935;
936;936;
937;937;
938;938;
939;939;
940;940;
941;941;L'entretien s'est fait par téléphone, et avait pour but de préparer l'intervention de Madame la députée au colloque du SEDPA.
942;942;
943;943;Le SEDPA souhaite que le CSA ait un droit de regard sur le suivi des accords interprofessionnels du secteur audiovisuel afin de régler les éventuels litiges.
944;944;Lors de cette audition, le SEDPA a apporté son expertise sur le marché des programmes de flux français dans le cadre d’une discussion ouverte (leur mode de production, leur valorisation économique, leur place au sein des grilles des chaînes de télévision, l’exportation et l’importation de formats, leur exploitation sur les services numériques, les données économiques et financières structurantes…).
945;945;Cette rencontre a été organisée suite à la rédaction du rapport de Frédérique Dumas et Béatrice Piron sur le financement et la stratégie à venir de l’audiovisuel public. Après cette rencontre, quelques exemples de financement de la création à l’étranger (Angleterre, Espagne, Scandinavie) ont été envoyés.
946;946;
947;947;Cet entretien a été demandé par le MAE, à l’occasion de la visite du président de la République au Nigéria pour promouvoir les entreprises françaises et leur le savoir-faire en particulier dans le domaine audiovisuel et cinématographique, en pleine expansion.
948;948;
949;949;Rencontre entre chefs d'entreprise et la Députée Cendra Motin sur la mise en place du prélèvement à la source qui entre en vigueur au 1er janvier 2019
950;950;
951;951;Députées présentes : Olivia Grégoire, Députée de Paris – Présidente de la Commission Spéciale Pacte et de Coralie Dubost, Députée de l’Hérault et co-rapporteuse du texte. La CPME Isère a rappelé à cette occasion la spécificité des PME et des TPE et la nécessité de faciliter autant que faire se peut la vie des chefs d’entreprise.
952;952;
953;953;
954;954;Organisation d'un déjeuner autour de parlementaires
955;955;
956;956;
957;957;
958;958;Certaines actions ont été coordonnées avec l'Association de Protection des Programmes Sportifs (APPS).
